solution_id,source_id,ra,dec,parallax,bp_rp,phot_g_mean_mag,original_ext_source_id,clean_tmass_psc_xsc_oid,clean_tmass_psc_xsc_oid,ph_qual
1636148068921376768,4087833873856080512,288.9144488564381,-16.732610883068382,0.33466738017602027,1.3763695,13.085857,19153948-1643573,235972687,235972687,AAA
1636148068921376768,4087833912527649152,288.93445063217024,-16.725476652164243,0.17326886277620696,1.4306993,13.122269,19154427-1643316,235999835,235999835,AAA
1636148068921376768,4087834084326760192,288.92764669041935,-16.702457530083667,0.2230549071008906,1.6466475,13.422705,19154263-1642086,236086785,236086785,AAA
1636148068921376768,4088033439528823808,288.20926768564703,-16.503391228283647,1.0145430151903072,0.9463062,13.643035,19125022-1630120,236837632,236837632,AAA
1636148068921376768,4087834634082563968,288.97075398862825,-16.668776155934395,2.1285443633775647,0.81320286,12.665364,19155298-1640073,236213845,236213845,AAA
1636148068921376768,4087834943319908224,289.18644315959403,-16.75342944476093,0.10927407706372377,1.807744,13.043257,19164474-1645122,235894114,235894114,AAA
1636148068921376768,4087834977679651968,289.1401568814752,-16.78011032854905,0.20191417167287923,1.8643627,12.709009,19163363-1646482,235793791,235793791,AAA
1636148068921376768,4087835007727448704,289.1487384560123,-16.765236534222396,1.5923354713945845,0.9484854,13.5303545,19163569-1645546,235849996,235849996,AAA
1636148068921376768,4087835042087186944,289.12224967115696,-16.765266623783756,3.8270103446004047,0.7378473,10.736346,19162934-1645544,235850221,235850221,AAA
1636148068921376768,4087835080758877440,289.1399126678042,-16.75801053993566,2.1927686963898276,1.0112772,13.624404,19163357-1645284,235877396,235877396,AAA
1636148068921376768,4088033714406777472,288.1534144410324,-16.51735288126803,0.22872235592567897,4.393135,13.024878,19123682-1631024,236784809,236784809,AAA
1636148068921376768,4087835355637065984,289.20013367212096,-16.73822950916355,0.20338265306002248,1.4784231,13.238451,19164803-1644175,235951414,235951414,AAA
1636148068921376768,4087835424356235008,289.24562398914964,-16.72497748596582,0.2617333716525338,1.234499,13.662521,19165894-1643297,236001744,236001744,AAA
1636148068921376768,4087835458715980416,289.22586097398937,-16.72398828065188,1.8949363439792357,0.877347,12.89063,19165420-1643264,236005263,236005263,AAA
